Stain5_AZ_1031173237_Nuclei_Radialdistribution_Fracatd_Mito_3Of4_old,Stain5_AZ_1031173237_Nuclei_Radialdistribution_Fracatd_Mito_3Of4_new,Stain5_AZ_1031173237_Cells_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173237_Cells_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173244_Nuclei_Radialdistribution_Fracatd_Mito_1Of4_old,Stain5_AZ_1031173244_Nuclei_Radialdistribution_Fracatd_Mito_1Of4_new,Stain5_AZ_1031173244_Cells_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173244_Cells_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173244_Cells_Radialdistribution_Fracatd_Mito_2Of4_old,Stain5_AZ_1031173244_Cells_Radialdistribution_Fracatd_Mito_2Of4_new,Stain5_AZ_1031173244_Cytoplasm_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173244_Cytoplasm_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173251_Cells_Radialdistribution_Fracatd_Dna_3Of4_old,Stain5_AZ_1031173251_Cells_Radialdistribution_Fracatd_Dna_3Of4_new,Stain5_AZ_1031173251_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_old,Stain5_AZ_1031173251_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_new,Stain5_AZ_1031173268_Nuclei_Radialdistribution_Fracatd_Er_4Of4_old,Stain5_AZ_1031173268_Nuclei_Radialdistribution_Fracatd_Er_4Of4_new,Stain5_AZ_1031173268_Cells_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173268_Cells_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173275_Nuclei_Radialdistribution_Fracatd_Agp_1Of4_old,Stain5_AZ_1031173275_Nuclei_Radialdistribution_Fracatd_Agp_1Of4_new,Stain5_AZ_1031173275_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173275_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173275_Cells_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173275_Cells_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173275_Cells_Radialdistribution_Fracatd_Rna_3Of4_old,Stain5_AZ_1031173275_Cells_Radialdistribution_Fracatd_Rna_3Of4_new,Stain5_AZ_1031173275_Cytoplasm_Radialdistribution_Fracatd_Agp_3Of4_old,Stain5_AZ_1031173275_Cytoplasm_Radialdistribution_Fracatd_Agp_3Of4_new,Stain5_AZ_1031173275_Cytoplasm_Radialdistribution_Fracatd_Er_4Of4_old,Stain5_AZ_1031173275_Cytoplasm_Radialdistribution_Fracatd_Er_4Of4_new,Stain5_AZ_1031173282_Nuclei_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173282_Nuclei_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173282_Cells_Radialdistribution_Fracatd_Agp_3Of4_old,Stain5_AZ_1031173282_Cells_Radialdistribution_Fracatd_Agp_3Of4_new,Stain5_AZ_1031173282_Cells_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173282_Cells_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173282_Cytoplasm_Radialdistribution_Fracatd_Agp_3Of4_old,Stain5_AZ_1031173282_Cytoplasm_Radialdistribution_Fracatd_Agp_3Of4_new,Stain5_AZ_1031173282_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173282_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173299_Nuclei_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173299_Nuclei_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173299_Nuclei_Radialdistribution_Fracatd_Er_3Of4_old,Stain5_AZ_1031173299_Nuclei_Radialdistribution_Fracatd_Er_3Of4_new,Stain5_AZ_1031173299_Cytoplasm_Radialdistribution_Fracatd_Agp_1Of4_old,Stain5_AZ_1031173299_Cytoplasm_Radialdistribution_Fracatd_Agp_1Of4_new,Stain5_AZ_1031173299_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_old,Stain5_AZ_1031173299_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_new,Stain5_AZ_1031173305_Nuclei_Radialdistribution_Fracatd_Agp_1Of4_old,Stain5_AZ_1031173305_Nuclei_Radialdistribution_Fracatd_Agp_1Of4_new,Stain5_AZ_1031173305_Nuclei_Radialdistribution_Fracatd_Er_3Of4_old,Stain5_AZ_1031173305_Nuclei_Radialdistribution_Fracatd_Er_3Of4_new,Stain5_AZ_1031173305_Nuclei_Radialdistribution_Fracatd_Er_4Of4_old,Stain5_AZ_1031173305_Nuclei_Radialdistribution_Fracatd_Er_4Of4_new,Stain5_AZ_1031173305_Cytoplasm_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173305_Cytoplasm_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173305_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173305_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173312_Cytoplasm_Radialdistribution_Fracatd_Agp_3Of4_old,Stain5_AZ_1031173312_Cytoplasm_Radialdistribution_Fracatd_Agp_3Of4_new,Stain5_AZ_1031173312_Cytoplasm_Radialdistribution_Fracatd_Er_3Of4_old,Stain5_AZ_1031173312_Cytoplasm_Radialdistribution_Fracatd_Er_3Of4_new,Stain5_AZ_1031173336_Cells_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173336_Cells_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173343_Nuclei_Radialdistribution_Fracatd_Agp_1Of4_old,Stain5_AZ_1031173343_Nuclei_Radialdistribution_Fracatd_Agp_1Of4_new,Stain5_AZ_1031173343_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173343_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173343_Cytoplasm_Radialdistribution_Fracatd_Dna_4Of4_old,Stain5_AZ_1031173343_Cytoplasm_Radialdistribution_Fracatd_Dna_4Of4_new,Stain5_AZ_1031173350_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_old,Stain5_AZ_1031173350_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_new,Stain5_AZ_1031173367_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173367_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173367_Cells_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173367_Cells_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173367_Cells_Radialdistribution_Fracatd_Dna_2Of4_old,Stain5_AZ_1031173367_Cells_Radialdistribution_Fracatd_Dna_2Of4_new,Stain5_AZ_1031173367_Cytoplasm_Radialdistribution_Fracatd_Dna_4Of4_old,Stain5_AZ_1031173367_Cytoplasm_Radialdistribution_Fracatd_Dna_4Of4_new,Stain5_AZ_1031173374_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173374_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173374_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173374_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173381_Nuclei_Radialdistribution_Fracatd_Mito_2Of4_old,Stain5_AZ_1031173381_Nuclei_Radialdistribution_Fracatd_Mito_2Of4_new,Stain5_AZ_1031173381_Nuclei_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173381_Nuclei_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173381_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_old,Stain5_AZ_1031173381_Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4_new,Stain5_AZ_1031173404_Nuclei_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173404_Nuclei_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173404_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173404_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173404_Cells_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173404_Cells_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173411_Nuclei_Radialdistribution_Fracatd_Agp_3Of4_old,Stain5_AZ_1031173411_Nuclei_Radialdistribution_Fracatd_Agp_3Of4_new,Stain5_AZ_1031173411_Nuclei_Radialdistribution_Fracatd_Dna_3Of4_old,Stain5_AZ_1031173411_Nuclei_Radialdistribution_Fracatd_Dna_3Of4_new,Stain5_AZ_1031173411_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173411_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173411_Cells_Radialdistribution_Fracatd_Rna_3Of4_old,Stain5_AZ_1031173411_Cells_Radialdistribution_Fracatd_Rna_3Of4_new,Stain5_AZ_1031173411_Cytoplasm_Radialdistribution_Fracatd_Er_4Of4_old,Stain5_AZ_1031173411_Cytoplasm_Radialdistribution_Fracatd_Er_4Of4_new,Stain5_AZ_1031173428_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173428_Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173435_Nuclei_Radialdistribution_Fracatd_Er_4Of4_old,Stain5_AZ_1031173435_Nuclei_Radialdistribution_Fracatd_Er_4Of4_new,Stain5_AZ_1031173435_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173435_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173435_Cells_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173435_Cells_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173442_Nuclei_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173442_Nuclei_Radialdistribution_Fracatd_Agp_4Of4_new,Stain5_AZ_1031173442_Nuclei_Radialdistribution_Fracatd_Mito_3Of4_old,Stain5_AZ_1031173442_Nuclei_Radialdistribution_Fracatd_Mito_3Of4_new,Stain5_AZ_1031173442_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_old,Stain5_AZ_1031173442_Nuclei_Radialdistribution_Fracatd_Rna_4Of4_new,Stain5_AZ_1031173442_Cells_Radialdistribution_Fracatd_Er_3Of4_old,Stain5_AZ_1031173442_Cells_Radialdistribution_Fracatd_Er_3Of4_new,Stain5_AZ_1031173459_Nuclei_Radialdistribution_Fracatd_Mito_4Of4_old,Stain5_AZ_1031173459_Nuclei_Radialdistribution_Fracatd_Mito_4Of4_new,Stain5_AZ_1031173466_Nuclei_Radialdistribution_Fracatd_Mito_3Of4_old,Stain5_AZ_1031173466_Nuclei_Radialdistribution_Fracatd_Mito_3Of4_new,Stain5_AZ_1031173466_Cells_Radialdistribution_Fracatd_Agp_3Of4_old,Stain5_AZ_1031173466_Cells_Radialdistribution_Fracatd_Agp_3Of4_new,Stain5_AZ_1031173466_Cytoplasm_Radialdistribution_Fracatd_Agp_4Of4_old,Stain5_AZ_1031173466_Cytoplasm_Radialdistribution_Fracatd_Agp_4Of4_new
-0.69358,-0.69358,0.043672,0.043672,-4.4274,-4.4274,-1.6345,-1.6345,8.3971,8.3971,-2.9851,-2.9851,-2.3511,-2.3511,-3.8401,-3.8401,-1.0732,-1.0732,0.58637,0.58637,1.0137,1.0137,-1.263,-1.263,-5.8436,-5.8436,5.8631,5.8631,-1.0755,-1.0755,-1.1872,-1.1872,-8.4986,-8.4986,2.8702,2.8702,-0.87977,-0.87977,1.4854,1.4854,3.0334,3.0334,-5.0214,-5.0214,4.3502,4.3502,2.2959,2.2959,-2.5113,-2.5113,1.4347,1.4347,1.3137,1.3137,-0.99971,-0.99971,-1.0193,-1.0193,-0.47247,-0.47247,3.8909,3.8909,1.2517,1.2517,-2.6896,-2.6896,2.8339,2.8339,-3.9475,-3.9475,-4.6375,-4.6375,-3.4343,-3.4343,-0.045109,-0.045109,-5.157,-5.157,1.4336,1.4336,-1.6926,-1.6926,-4.7361,-4.7361,0.56416,0.56416,-5.6922,-5.6922,2.5911,2.5911,-0.78356,-0.78356,-0.86105,-0.86105,-5.3918,-5.3918,-8.3176,-8.3176,4.4439,4.4439,-0.67144,-0.67144,-0.056208,-0.056208,5.9744,5.9744,-3.7576,-3.7576,1.4767,1.4767,-3.4156,-3.4156,-2.1272,-2.1272,-8.8425,-8.8425,-8.9429,-8.9429,-2.0698,-2.0698,-1.5588,-1.5588,0.84164,0.84164,0.55815,0.55815,-4.6409,-4.6409,1.5663,1.5663,-4.6105,-4.6105
-0.51541,-0.51541,-1.7008,-1.7008,-0.37308,-0.37308,-0.9061,-0.9061,-2.3232,-2.3232,-0.0069179,-0.0069179,-0.99493,-0.99493,3.782,3.782,-0.60662,-0.60662,0.24912,0.24912,-0.45717,-0.45717,0.22152,0.22152,1.8171,1.8171,-2.8506,-2.8506,-0.91408,-0.91408,1.5578,1.5578,1.5706,1.5706,1.2495,1.2544,-1.1062,-1.1062,0.82576,0.82576,-0.90095,-0.90095,0.91283,0.91283,-0.81063,-0.81063,-0.94697,-0.94697,-0.20849,-0.20849,-1.7909,-1.7909,-0.68389,-0.68389,0.931,0.931,-0.95111,-0.95111,-0.28702,-0.28702,0.15608,0.15608,1.4283,1.4283,-0.81957,-0.81957,1.3664,1.3664,0.74015,0.74015,0.1006,0.1006,-0.76584,-0.76584,-1.3082,-1.3082,-7.2211,-7.2211,-1.1009,-1.1009,1.7528,1.7528,0.62317,0.62317,-0.11092,-0.11092,-2.1748,-2.1748,1.46,1.46,0.72171,0.72171,-0.60752,-0.60752,-1.0855,-1.0855,1.0066,1.0066,0.46856,0.46856,0.72027,0.72027,2.0978,2.0978,0.9365,0.9365,-3.1788,-3.1788,0.04417,0.04417,-0.0080939,-0.0080939,-0.68833,-0.68833,2.1168,2.1168,-2.7767,-2.7767,0.98529,0.98529,-0.77057,-0.77057,-0.019664,-0.019664,-0.73487,-0.73487,-0.18121,-0.18121,0.41002,0.41002,-1.7043,-1.7043
-0.97992,-0.97992,-0.2499,-0.2499,-2.4534,-2.4534,-0.7735,-0.7735,1.8055,1.8055,-2.3659,-2.3659,-3.5825,-3.5825,2.8102,2.8102,3.1264,3.1264,1.2236,1.2236,0.31671,0.31671,0.22152,0.22152,0.71363,0.71363,-1.3194,-1.3194,0.27344,0.27344,0.58264,0.58264,1.2815,1.2815,-2.4675,-2.4675,1.3135,1.3135,2.0309,2.0309,0.022034,0.022034,1.182,1.182,-3.5643,-3.5643,-0.35288,-0.35288,1.882,1.882,-0.15366,-0.15366,-2.1974,-2.1974,1.7853,1.7853,-0.55513,-0.55513,0.37533,0.37533,7.6702,7.6702,1.9044,1.9044,-1.3102,-1.3102,0.66229,0.66229,-0.6526,-0.6526,-1.4268,-1.4268,0.47967,0.47967,-0.68093,-0.68093,-4.8905,-4.8905,-0.29658,-0.29658,-0.39662,-0.39662,3.1782,3.1782,-0.38525,-0.38525,-4.0785,-4.0785,3.2028,3.2028,1.4347,1.4347,2.4827,2.4827,2.6966,2.6966,2.6469,2.6469,-0.82073,-0.82073,-1.2452,-1.2452,5.7531,5.7531,-3.7642,-3.7642,-0.27398,-0.27398,0.67688,0.67688,2.3958,2.3931,2.2137,2.2137,-1.4423,-1.4423,-2.2575,-2.2575,0.059514,0.059514,2.4921,2.4921,-2.9025,-2.9025,0.26656,0.26656,-2.406,-2.406,-1.4679,-1.4679,-3.0669,-3.0669
-2.4625,-2.4625,3.1832,3.1832,-8.3414,-8.3414,0.68863,0.68863,-5.4266,-5.4266,3.5662,3.5662,0.65649,0.65649,0.39951,0.39951,14.699,14.699,2.6319,2.6319,-8.506,-8.506,3.9511,3.9511,3.314,3.314,5.0701,5.0701,-0.73178,-0.73178,1.3645,1.3645,9.8572,9.8572,3.3118,3.3118,-0.22915,-0.22915,-1.7581,-1.7581,4.3481,4.3481,5.2581,5.2581,1.2067,1.2067,0.27694,0.27694,1.6332,1.6332,-14.666,-14.666,2.7943,2.7943,2.8136,2.8136,1.5574,1.5574,4.7512,4.7512,5.8976,5.8976,-1.0034,-1.0034,0.6874,0.6874,-9.5056,-9.5056,-0.65658,-0.65658,2.3787,2.3787,2.1895,2.1895,9.866,9.866,5.9014,5.9014,-3.1613,-3.1613,0.70644,0.70644,3.4751,3.4751,2.2722,2.2722,-25.7,-25.7,12.449,12.449,1.489,1.489,9.4333,9.4333,1.5821,1.5821,4.7898,4.7898,2.2473,2.2473,-1.6969,-1.6969,6.2971,6.2971,4.9679,4.9679,-1.2643,-1.2643,0.33784,0.33784,1.4407,1.4407,6.7933,6.7933,4.0908,4.0908,4.0321,4.0321,-1.6995,-1.6995,7.9508,7.9508,-5.4903,-5.4903,5.147,5.147,-0.23154,-0.23154,1.4105,1.4105,3.5105,3.5105
1.1072,1.1072,-0.065508,-0.065508,1.5654,1.5654,-2.0129,-2.0129,-0.48032,-0.48032,0.4635,0.4635,1.7606,1.7606,4.7301,4.7301,-0.15696,-0.15696,1.3286,1.3286,5.4238,5.4238,-2.4434,-2.4434,0.41231,0.41231,-0.43979,-0.43979,3.362,3.362,-1.2192,-1.2192,-4.124,-4.124,0.93895,0.93895,-0.36828,-0.36828,2.631,2.631,-2.529,-2.529,-2.2164,-2.2164,0.50742,0.50742,0.25014,0.25014,1.4457,1.4457,3.0311,3.0311,0.42068,0.42068,-0.56456,-0.56456,-1.5896,-1.5896,-2.0886,-2.0886,3.9243,3.9243,2.3985,2.3985,-0.079754,-0.079754,4.7545,4.7545,-3.0521,-3.0521,1.3848,1.3848,3.1351,3.1351,-1.6948,-1.6948,-4.8775,-4.8775,0.22839,0.22839,1.4201,1.4201,-2.2397,-2.2397,-1.5458,-1.5458,1.6579,1.6579,-1.0662,-1.0662,3.0553,3.0553,-2.5545,-2.5545,-0.96691,-0.96691,1.5506,1.5506,1.2027,1.2027,-0.53715,-0.53715,-0.12511,-0.12511,-3.3647,-3.3647,0.23217,0.23217,-1.5842,-1.5842,-1.8562,-1.8562,-2.6703,-2.6703,0.84271,0.84271,-6.5726,-6.5726,3.3658,3.3658,-2.3313,-2.3313,-2.1041,-2.1041,-2.8379,-2.8379,1.4195,1.4195,0.83645,0.83645,-2.6685,-2.6685
-1.4253,-1.4253,-2.1982,-2.1982,0.16622,0.16622,-2.8085,-2.8085,1.6522,1.6522,-0.31476,-0.31476,0.89652,0.89652,1.3685,1.3685,0.47936,0.47936,0.66941,0.66941,0.35911,0.35911,0.48603,0.48603,0.91094,0.91094,-1.5882,-1.5882,0.94533,0.94533,0.28251,0.28251,-4.9527,-4.9527,1.6668,1.6668,-1.7459,-1.7459,0.42404,0.42404,-0.33051,-0.33051,0.10215,0.10215,-0.86013,-0.86013,1.6125,1.6125,0.73366,0.73366,1.4401,1.4401,0.19976,0.19976,1.0593,1.0593,-1.8018,-1.8018,-2.9452,-2.9452,4.4929,4.4929,0.7372,0.7372,-0.61904,-0.61904,0.0069715,0.0069715,-0.53721,-0.53721,1.1242,1.1242,1.5634,1.5634,2.176,2.176,-1.5424,-1.5424,-1.0549,-1.0549,-0.66665,-0.66665,0.80646,0.80646,-1.4408,-1.4408,-5.7048,-5.7048,2.8132,2.8132,3.1689,3.1689,0.83713,0.83713,0.2138,0.2138,-0.25544,-0.25544,0.8267,0.8267,0.39066,0.39066,0.6074,0.6074,0.39691,0.39691,0.351,0.351,-2.7063,-2.7063,0.072845,0.072845,-0.28363,-0.28363,1.1919,1.1919,-2.5597,-2.5597,1.5407,1.5407,0.1549,0.1549,-1.7029,-1.7029,-0.44917,-0.44917,-1.1074,-1.1074,-0.49203,-0.49203,-3.1348,-3.1348
-1.7689,-1.7689,2.0477,2.0477,-0.608,-0.608,-0.5083,-0.5083,-2.1938,-2.1938,-11.508,-11.508,3.1528,3.1528,8.8461,8.8461,5.5444,5.5444,0.13897,0.13897,4.1781,4.1781,1.8317,1.8317,2.8218,2.8218,-3.2654,-3.2654,10.206,10.206,-2.6867,-2.6867,-0.19271,-0.19271,3.1759,3.1759,-0.58651,-0.58651,12.649,12.649,-10.9,-10.9,-0.37129,-0.37129,-1.5779,-1.5779,16.268,16.268,8.2805,8.2805,3.061,3.061,-2.1692,-2.1692,1.5448,1.5448,-5.5437,-5.5437,-7.6479,-7.6479,23.802,23.802,3.5145,3.5145,-0.9016,-0.9016,3.43,3.43,0.49741,0.49741,-1.2869,-1.2869,8.7288,8.7288,2.4896,2.4896,3.431,3.431,-4.3033,-4.3033,-0.52561,-0.52561,2.0968,2.0968,-7.1719,-7.1719,-3.6498,-3.6498,3.3871,3.3871,13.873,13.873,1.703,1.703,0.35725,0.35725,2.8001,2.8001,-1.7399,-1.7399,-3.9554,-3.9554,3.5121,3.5121,-8.1691,-8.1691,-8.5637,-8.5637,-12.849,-12.849,-2.9812,-2.9812,-0.40815,-0.40815,1.581,1.581,-0.9128,-0.9128,-2.4797,-2.4797,2.347,2.347,-8.5383,-8.5383,2.4402,2.4402,-4.359,-4.359,0.24191,0.24191,-17.652,-17.652
0.83993,0.83993,-4.1634,-4.1634,1.8816,1.8816,-4.2441,-4.2441,5.229,5.229,-7.7722,-7.7722,-4.0601,-4.0601,4.2828,4.2828,4.6027,4.6027,-1.9947,-1.9947,1.7929,1.7929,0.49926,0.49926,-2.2449,-2.2449,4.1267,4.1267,3.0964,3.0964,-1.248,-1.248,-10.435,-10.435,4.2483,4.2483,-4.006,-4.006,5.7357,5.7357,-2.1349,-2.1349,-3.173,-3.173,-0.73018,-0.73018,5.1413,5.1413,3.6729,3.6729,4.731,4.731,1.3842,1.3842,-1.2906,-1.2906,-2.2489,-2.2489,-0.78378,-0.78378,15.184,15.184,2.5469,2.5469,-2.6076,-2.6076,3.7053,3.7053,-2.0414,-2.0414,-3.3182,-3.3182,3.7035,3.7035,4.0104,4.0104,-6.2524,-6.2524,-0.0041077,-0.0041077,-1.5527,-1.5527,0.26393,0.26393,-1.473,-1.473,-3.8894,-3.8894,2.943,2.943,5.9012,5.9012,-3.3294,-3.3294,-2.5173,-2.5173,-3.1232,-3.1232,2.4622,2.4622,0.87897,0.87897,2.8339,2.8339,3.0949,3.0949,-3.872,-3.872,-3.4202,-3.4202,-0.70687,-0.70687,2.7291,2.7291,-4.499,-4.499,-5.8321,-5.8321,3.0088,3.0088,1.8607,1.8607,2.171,2.171,1.0972,1.0972,-0.24161,-0.24161,-1.7713,-1.7713,-11.061,-11.061
-0.98628,-0.98628,-1.1185,-1.1185,-0.94931,-0.94931,-1.3269,-1.3269,-0.47691,-0.47691,-1.2487,-1.2487,-0.68529,-0.68529,0.78221,0.78221,1.5908,1.5908,0.20336,0.20336,0.31671,0.31671,0.25128,0.25128,1.4514,1.4514,-3.1697,-3.1697,-1.586,-1.586,0.28891,0.28891,0.24089,0.24089,0.88072,0.88072,-0.26734,-0.26734,0.9795,0.9795,0.33051,0.33051,-0.33238,-0.33238,0.31559,0.31559,-1.139,-1.139,-1.1623,-1.1623,0.46099,0.46099,0.17156,0.17156,-0.33095,-0.33095,-0.82606,-0.82606,0.26715,0.26715,-0.99223,-0.99223,-1.0623,-1.0623,-0.90008,-0.90008,-1.7812,-1.7812,0.74015,0.74015,0.10585,0.10585,-1.0638,-1.0638,-0.29428,-0.29428,-1.1556,-1.1556,-0.47978,-0.47978,0.58106,0.58106,1.448,1.448,-0.13955,-0.13955,-4.0532,-4.0532,1.9041,1.9041,0.48518,0.48518,0.33964,0.33964,-0.27724,-0.27724,-0.56334,-0.56334,2.1936,2.1936,0.48222,0.48222,-0.95553,-0.95553,1.3153,1.3153,3.5287,3.5287,-0.84401,-0.84401,-0.36692,-0.36692,-1.0619,-1.0619,1.0548,1.0548,-1.4362,-1.4362,0.059514,0.059514,0.78625,0.78625,-1.6282,-1.6282,-0.31663,-0.31663,-0.96643,-0.96643,0.63144,0.63144,-1.6364,-1.6364
0.19089,0.19089,-0.43672,-0.43672,-0.8252,-0.8252,-1.5443,-1.5443,0.92998,0.92998,-1.3767,-1.3767,-0.82691,-0.82691,1.5076,1.5076,-0.1315,-0.1315,0.32877,0.32877,-0.17359,-0.17359,-0.82989,-0.82989,-1.3056,-1.3056,3.1423,3.1423,1.7006,1.7006,-0.57836,-0.57836,0.22162,0.22162,1.1428,1.1428,-0.91251,-0.91251,0.62738,0.62738,1.4592,1.4592,0.62099,0.62099,-0.80444,-0.80444,-0.39755,-0.39755,-0.081518,-0.081518,2.8244,2.8244,1.7932,1.7932,-1.4509,-1.4509,0.99658,0.99658,1.9274,1.9274,2.7537,2.7537,-0.85239,-0.85239,0.58714,0.58714,-1.4013,-1.4013,0.68444,0.68444,0.52577,0.52577,0.95247,0.95247,-0.35873,-0.35873,-0.98979,-0.98979,0.488,0.488,0.48583,0.48583,1.2573,1.2573,1.2476,1.2476,-2.9438,-2.9438,1.3553,1.3553,-0.09152,-0.09152,1.0763,1.0763,-0.5807,-0.5807,0.54125,0.54125,0.72523,0.72523,1.0926,1.0926,0.77421,0.77421,-1.8445,-1.8445,1.854,1.854,1.7083,1.7083,1.3112,1.3112,0.68141,0.68141,-0.94317,-0.94317,0.98514,0.98514,0.45627,0.45627,1.2529,1.2529,-0.70399,-0.70399,0.54637,0.54637,0.22147,0.22147,-0.87745,-0.87745,-1.5776,-1.5776
5.3132,5.3132,4.5128,4.5128,0.89907,0.89907,-1.5709,-1.5709,-1.4171,-1.4171,-10.162,-10.162,1.9407,1.9407,5.4155,5.4155,2.8804,2.8804,1.9675,1.9675,5.7232,5.7232,0.54224,0.54224,0.54957,0.54957,6.7244,6.7244,5.5808,5.5808,-1.8312,-1.8312,-6.8605,-6.8605,-0.37121,-0.37121,0.97252,0.97252,6.3903,6.3903,0.68306,0.68306,-0.68908,-0.68908,2.3329,2.3329,3.7521,3.7521,1.5676,1.5676,5.6856,5.6856,2.5123,2.5123,-1.7601,-1.7601,-5.2804,-5.2804,-2.8856,-2.8856,10.68,10.68,1.1698,1.1698,-0.13292,-0.13292,2.5376,2.5376,-3.9196,-3.9196,-1.1591,-1.1591,2.7887,2.7887,1.8581,1.8581,11.934,11.934,-3.4891,-3.4891,-0.57745,-0.57745,-3.2478,-3.2478,-0.20754,-0.20754,0.44756,0.44756,-3.9694,-3.9694,7.6221,7.6221,-11.289,-11.289,-2.5338,-2.5338,-0.051087,-0.051087,-0.20593,-0.20593,-0.59819,-0.59819,1.9636,1.9636,2.8718,2.8718,-2.5824,-2.5824,-3.8571,-3.8571,-1.1116,-1.1116,0.034589,0.034589,-2.4835,-2.4835,0.93833,0.93833,12.333,12.333,1.8098,1.8098,-0.20844,-0.20844,-4.1309,-4.1309,7.2382,7.2382,-2.9973,-2.9973,-12.202,-12.202
